id,duration_s,endpoint_bool,last_active_A_energy_fixed,last_active_B_energy_alt,last_active_C_silero_vad,trailing_silence_A,trailing_silence_B,trailing_silence_C,energy_slope_1000ms_A,energy_slope_1000ms_B,energy_slope_1000ms_C,dt_AB_ms,dt_AC_ms,dt_BC_ms,dfeat_AB,dfeat_AC
014b1772-6cb0-4b75-9891-972b2eb5988e,9.12,False,8.9,8.9,9.1,0.21999999999999886,0.21999999999999886,0.019999999999999574,6.757007490012545,6.757007490012545,-7.889440326546246,0.0,199.9999999999993,199.9999999999993,0.0,14.64644781655879
014b6654-38e1-40fc-aa94-326bb2985d35,4.04,False,3.8,3.79,3.9,0.2400000000000002,0.25,0.14000000000000012,-10.822730390429843,-10.384781700272026,-15.59516938175652,9.999999999999787,100.00000000000009,109.99999999999987,0.43794869015781757,4.772438991326677
014b7b81-aa38-4f51-93de-5745e95d58c4,2.0385625,True,1.32,1.91,1.6,0.7185624999999998,0.1285624999999999,0.43856249999999974,24.945569672171082,-22.229242212632126,-1.4022890509265618,589.9999999999999,280.0,309.99999999999983,47.174811884803205,26.347858723097644
014ba34b-a33e-474b-8edf-dda1e348e50f,13.5916875,False,12.58,12.6,12.7,1.0116875000000007,0.9916875000000012,0.8916875000000015,5.005051454556312,3.657106271787096,-12.855643397371706,19.999999999999574,119.99999999999922,99.99999999999964,1.3479451827692155,17.860694851928017
014c64b9-ef6b-485f-8d20-756a3e4815c8,4.0,False,3.72,3.73,4.0,0.2799999999999998,0.27,0.0,-3.5873973815331417,-3.447694257448491,-12.152771230485463,9.999999999999787,279.99999999999983,270.0,0.1397031240846509,8.565373848952321
014c767f-b06c-4cf9-89ab-f301ae0efc89,9.8,False,9.53,9.55,9.7,0.27000000000000135,0.25,0.10000000000000142,0.761878925072415,-1.526393874828823,-13.69047719125632,20.00000000000135,169.99999999999994,149.99999999999858,2.2882727999012378,14.452356116328735
014c8cf8-cd0d-489e-81dd-2818056a51ac,5.2,False,4.94,5.15,5.2,0.2599999999999998,0.04999999999999982,0.0,9.161757987360335,-8.588225943999152,-13.268654465050501,209.99999999999997,259.9999999999998,49.99999999999982,17.749983931359488,22.430412452410835
014cc119-2702-4f37-bc2a-98afaa6f4466,3.475,False,3.4,3.44,3.475,0.07500000000000018,0.03500000000000014,0.0,-5.369392767158027,-7.538834992299329,-10.789805477816461,40.000000000000036,75.00000000000017,35.00000000000014,2.169442225141302,5.420412710658434
014d3ae7-fe8d-4a9c-aa8b-230cc3fe809b,12.28,False,11.72,11.73,12.0,0.5599999999999987,0.5499999999999989,0.27999999999999936,-1.0166953102960679,-0.9390641669582802,1.7876071718868387,9.999999999999787,279.9999999999994,269.99999999999955,0.07763114333778764,2.804302482182907
014d682d-12de-442a-b1ad-bd91f2044672,4.24,True,3.97,4.01,4.2,0.27,0.23000000000000043,0.040000000000000036,4.670791519333893,4.45080269361974,-10.245444001746016,39.99999999999959,229.99999999999997,190.0000000000004,0.2199888257141529,14.916235521079908
014d8eff-3ef8-46b5-9329-482f6c4aaec9,3.019,False,3.019,3.0,3.0,0.0,0.019000000000000128,0.019000000000000128,-2.9960934203771954,-3.043623276067876,-3.043623276067876,19.000000000000128,19.000000000000128,0.0,0.04752985569068047,0.04752985569068047
014dcfdf-069a-4be8-b2fe-292d5f3860a9,5.16,True,5.14,5.12,5.16,0.020000000000000462,0.040000000000000036,0.0,-4.115689763650709,-3.8284020154505476,-6.818417470817624,19.999999999999574,20.000000000000462,40.000000000000036,0.287287748200161,2.7027277071669156
014e1718-a84b-485f-bed7-6f641ea279cb,2.56,True,2.3,2.32,2.56,0.26000000000000023,0.2400000000000002,0.0,-4.028043703624662,-3.7959932939355157,-14.019267173860403,20.000000000000018,260.0000000000002,240.00000000000023,0.23205040968914625,9.991223470235742
014e1c4f-3e9c-4f7b-9225-e096706d59cc,2.28,False,2.1,2.19,2.28,0.17999999999999972,0.08999999999999986,0.0,1.0148049089612798,-3.655259938315033,-9.090060119095693,89.99999999999986,179.99999999999972,89.99999999999986,4.670064847276313,10.104865028056972
014e569a-6681-4f46-8057-55e1069bcdc3,10.92,False,10.6,10.65,10.9,0.3200000000000003,0.2699999999999996,0.019999999999999574,-1.4685109660038256,-0.5189826489883523,-14.865834937653906,50.00000000000071,300.0000000000007,250.0,0.9495283170154732,13.397323971650081
014e664d-6918-4916-aa92-a39da345457c,15.64,True,15.4,15.29,15.5,0.2400000000000002,0.3500000000000014,0.14000000000000057,-3.7786567712427637,-3.076179211127212,-19.585912326774945,110.00000000000121,99.99999999999964,210.00000000000085,0.7024775601155517,15.807255555532182
014e9239-a55a-4267-9509-309b6d521487,11.4135,False,10.42,11.28,10.7,0.9935000000000009,0.1335000000000015,0.7135000000000016,-10.318408880528173,-5.686325475373927,-12.799346369508402,859.9999999999994,279.9999999999994,580.0000000000001,4.632083405154246,2.4809374889802296
014ed4ed-3514-4936-9273-0c6f5e36e97a,7.88,True,7.52,7.43,7.7,0.3600000000000003,0.4500000000000002,0.17999999999999972,-16.664569204882557,-4.411013814829542,-28.325858638810118,89.99999999999986,180.0000000000006,270.00000000000045,12.253555390053016,11.66128943392756
014f0afa-74cc-4a3d-afaf-5f98164f68e4,9.6,False,9.03,9.0,9.1,0.5700000000000003,0.5999999999999996,0.5,36.80032207553447,37.63169977813522,19.048232762287263,29.99999999999936,70.00000000000028,99.99999999999964,0.8313777026007543,17.752089313247204
014f10d3-0b7c-46ec-ab1f-1501bfc238b3,10.56,True,10.31,10.31,10.4,0.25,0.25,0.16000000000000014,-12.166025070652497,-12.166025070652497,-18.950664976827582,0.0,89.99999999999986,89.99999999999986,0.0,6.7846399061750855
014f3da0-8351-48b4-b1c8-4b399570950b,5.08,True,4.84,4.82,4.9,0.2400000000000002,0.2599999999999998,0.17999999999999972,1.2024272492130281,2.7901017108623116,-5.273056821711519,19.999999999999574,60.0000000000005,80.00000000000007,1.5876744616492835,6.475484070924547
014f7d1e-6b1d-4f28-9480-05755eb8e05f,14.0,False,13.76,13.77,14.0,0.2400000000000002,0.23000000000000043,0.0,-0.5630353495487187,-0.971282714594914,-28.575890710483048,9.999999999999787,240.00000000000023,230.00000000000043,0.4082473650461953,28.012855360934328
014f988e-b8ae-45b5-85f3-5d53a5834701,6.16,True,5.84,5.86,6.0,0.3200000000000003,0.2999999999999998,0.16000000000000014,8.263604509045917,6.5639371066573995,-9.371303990474614,20.000000000000462,160.00000000000014,139.9999999999997,1.6996674023885179,17.63490849952053
015006a2-9319-46ee-9415-03b676748fd0,8.76,True,8.39,8.52,8.76,0.3699999999999992,0.2400000000000002,0.0,-6.342648444074168,-9.248577982169877,-27.07184318893508,129.999999999999,369.9999999999992,240.00000000000023,2.905929538095709,20.729194744860912
01501342-6122-4b68-b0d2-f082237aca82,6.76,False,6.57,6.54,6.76,0.1899999999999995,0.21999999999999975,0.0,-0.233534991220486,-0.8102241187298456,-10.184746663932827,30.00000000000025,189.9999999999995,219.99999999999974,0.5766891275093595,9.951211672712342
01502d94-a467-43d4-9ea1-f92543c23fef,5.32,False,5.01,5.03,5.3,0.3100000000000005,0.29000000000000004,0.020000000000000462,3.110890617881605,1.4153531929331606,-11.686680466613574,20.000000000000462,290.00000000000006,269.99999999999955,1.6955374249484443,14.797571084495178
01507726-a760-4191-8ede-895518764ab8,8.92,False,8.89,8.87,8.9,0.02999999999999936,0.05000000000000071,0.019999999999999574,28.723401294826136,33.48992306282162,26.766337908487657,20.00000000000135,9.999999999999787,30.000000000001137,4.766521767995481,1.9570633863384792
0150817f-107c-46f6-9ee8-f63b750598fc,9.84,False,9.63,9.63,9.8,0.20999999999999908,0.20999999999999908,0.03999999999999915,21.749010644822665,21.749010644822665,14.017394405780477,0.0,169.99999999999994,169.99999999999994,0.0,7.731616239042188
01508445-b166-4658-ab82-5e35b775637a,4.96,False,4.66,4.68,4.8,0.2999999999999998,0.28000000000000025,0.16000000000000014,-3.5038994904097605,-3.513615637653159,-10.192056739198385,19.999999999999574,139.9999999999997,120.00000000000011,0.00971614724339842,6.688157248788625
01511b82-1985-4a7e-8f49-4ea9de76b61b,11.32,True,10.8,11.01,11.3,0.5199999999999996,0.3100000000000005,0.019999999999999574,8.922660167785192,0.4741247173791478,-16.504856278469983,209.9999999999991,500.0,290.0000000000009,8.448535450406045,25.427516446255176
0151257e-52b2-4cb3-a573-040f0b82a92a,9.262875,True,8.26,8.27,8.4,1.0028749999999995,0.9928749999999997,0.862874999999999,0.32622639162289424,-0.6388807046809144,-12.371506354943495,9.999999999999787,140.00000000000057,130.0000000000008,0.9651070963038086,12.69773274656639
015158a9-8746-4981-81ca-869e10a2463f,5.84,True,5.53,5.79,5.8,0.3099999999999996,0.04999999999999982,0.040000000000000036,-13.148956953125355,-23.90120760896002,-23.50954737743806,259.9999999999998,269.99999999999955,9.999999999999787,10.752250655834667,10.360590424312706
0151de2b-0e25-4622-b924-3fd7c1af8a7b,4.48,False,4.17,4.2,4.48,0.3100000000000005,0.28000000000000025,0.0,-2.749558001669886,-1.855032611462564,-5.086325559321375,30.00000000000025,310.0000000000005,280.0000000000002,0.894525390207322,2.3367675576514895
015296ee-aea1-440b-a5c3-afc027a58e7f,8.36,False,8.16,8.18,8.36,0.1999999999999993,0.17999999999999972,0.0,-4.701038185079656,-5.800703636351633,-13.910790231801368,19.999999999999574,199.9999999999993,179.99999999999972,1.099665451271977,9.20975204672171
0152e7fa-685d-4d40-a72d-b3c91adc51c3,11.56,True,11.49,11.49,11.56,0.07000000000000028,0.07000000000000028,0.0,-4.2071948576334535,-4.2071948576334535,-11.582662503526302,0.0,70.00000000000028,70.00000000000028,0.0,7.375467645892849
01532746-3301-4ab7-ae2d-451560edf180,10.12,True,9.99,10.0,10.1,0.129999999999999,0.11999999999999922,0.019999999999999574,-5.53544839649055,-5.973851618825107,-17.78820684362999,9.999999999999787,109.99999999999943,99.99999999999964,0.4384032223345571,12.252758447139438
0153815d-5daa-4461-adc2-e018fda0945c,6.5706875,False,6.48,6.48,6.5706875,0.09068749999999959,0.09068749999999959,0.0,-6.1709155081036196,-6.1709155081036196,-5.911404338714187,0.0,90.68749999999959,90.68749999999959,0.0,0.25951116938943297
01539756-4fb8-4f47-b101-4127447b9da8,8.6093125,True,7.59,7.6,7.9,1.0193124999999998,1.0093125,0.7093124999999993,-3.713919872312795,-3.760368645989621,-29.727393134222105,9.999999999999787,310.0000000000005,300.0000000000007,0.04644877367682598,26.01347326190931
0153be9a-9c71-473d-be9b-c1a1c2ab98ce,8.32,False,8.28,8.28,8.3,0.040000000000000924,0.040000000000000924,0.019999999999999574,18.951283823145555,18.951283823145555,20.44301650662199,0.0,20.00000000000135,20.00000000000135,0.0,1.4917326834764353
0153ff27-6f0a-4d15-b103-fe842afae14e,7.76,True,7.4,7.75,7.3,0.35999999999999943,0.009999999999999787,0.45999999999999996,-14.069084085276746,-10.256503490076964,-16.50440146302369,349.99999999999966,100.00000000000054,450.00000000000017,3.8125805951997815,2.4353173777469443
01542ee6-b127-4507-b8bd-21d14a9388e5,8.44,False,8.44,8.44,8.4,0.0,0.0,0.03999999999999915,-4.710254060437532,-4.710254060437532,-3.5897133371200947,0.0,39.99999999999915,39.99999999999915,0.0,1.1205407233174376
01545b45-1732-4eae-976c-ab9cd923514c,5.56,False,5.29,5.3,5.56,0.2699999999999996,0.2599999999999998,0.0,0.312785671280762,1.1194089846202435,-7.930481143655958,9.999999999999787,269.99999999999955,259.9999999999998,0.8066233133394816,8.24326681493672
0155397f-abc3-4ea4-bb53-2ce79dda218b,8.76,False,8.52,8.51,8.6,0.2400000000000002,0.25,0.16000000000000014,15.569116851237794,15.219238375117719,10.477775822563418,9.999999999999787,80.00000000000007,89.99999999999986,0.3498784761200753,5.0913410286743765
01559dc7-1737-47bd-b37c-effbfbe9be26,10.24,False,10.23,10.23,10.2,0.009999999999999787,0.009999999999999787,0.040000000000000924,5.949729970533209,5.949729970533209,4.988848470155785,0.0,30.000000000001137,30.000000000001137,0.0,0.9608815003774236
0156cecf-5339-4921-b332-24e8c4f3d06b,9.36,False,9.26,9.26,9.36,0.09999999999999964,0.09999999999999964,0.0,-11.345978189778316,-11.345978189778316,-16.733792398860437,0.0,99.99999999999964,99.99999999999964,0.0,5.387814209082121
01572322-4394-4048-95f8-706b29550b98,4.28,False,4.15,4.18,4.28,0.1299999999999999,0.10000000000000053,0.0,-5.692016279951372,-7.283202536243586,-11.301742851287088,29.99999999999936,129.9999999999999,100.00000000000054,1.5911862562922137,5.609726571335716
01572c81-3e9c-4f1f-a75f-3914ff762686,9.52,True,9.29,9.39,9.5,0.23000000000000043,0.129999999999999,0.019999999999999574,8.790314335009326,1.7813130502584185,-3.81639527469163,100.00000000000142,210.00000000000085,109.99999999999943,7.009001284750907,12.606709609700955
01576515-a019-4106-8588-2270e0d5632a,9.04,True,8.78,8.73,8.9,0.2599999999999998,0.3099999999999987,0.1399999999999988,1.551355785176609,7.460927140108697,-22.20379613122068,49.999999999998934,120.000000000001,169.99999999999994,5.909571354932088,23.75515191639729
01576f44-400b-4f0b-ad50-f8466808a9c7,6.6989375,False,6.69,4.9,5.1,0.008937500000000043,1.7989375,1.5989375000000008,1.3770085036511586,-1.6858370889960705,-20.76958303168268,1790.0,1590.0000000000007,199.9999999999993,3.0628455926472293,22.146591535333837
0157b0b1-5de3-4fdb-b353-0979fccf2bab,3.36,True,3.11,3.14,3.36,0.25,0.21999999999999975,0.0,20.11066886110924,19.544478599179538,-10.66319224469247,30.00000000000025,250.0,219.99999999999974,0.5661902619297017,30.773861105801707
01580a61-acf8-412e-a85e-1e1479f19bac,3.52,False,3.22,3.29,3.5,0.2999999999999998,0.22999999999999998,0.020000000000000018,-4.685907593839871,-4.786981342695587,-12.028607494551983,69.99999999999984,279.99999999999983,209.99999999999997,0.10107374885571652,7.342699900712112
01580eae-581c-4d27-b4e1-24bc9a02a7c2,3.32,True,3.15,3.17,3.3,0.16999999999999993,0.1499999999999999,0.020000000000000018,-4.420684922206667,-4.108192196125617,-6.95464224307149,20.000000000000018,149.99999999999991,129.9999999999999,0.31249272608105017,2.5339573208648227
01583c2d-7d21-40e6-93ec-9463a0fdfc9e,9.12,False,8.91,8.86,9.1,0.20999999999999908,0.2599999999999998,0.019999999999999574,-10.029759288736747,-9.708333220395735,-12.21127973299909,50.00000000000071,189.9999999999995,240.00000000000023,0.32142606834101173,2.1815204442623433
0158aa13-b825-4ea0-bbd7-59bf72b07f46,6.32,False,6.24,6.25,6.3,0.08000000000000007,0.07000000000000028,0.020000000000000462,-0.0655403725963302,-0.750564498545916,-4.218583309726795,9.999999999999787,59.99999999999961,49.99999999999982,0.6850241259495858,4.153042937130465
0158eab7-83ea-4dc4-b0bf-3b9649021dc0,6.0,False,5.96,5.95,6.0,0.040000000000000036,0.04999999999999982,0.0,4.887331014465448,6.341149415675485,-1.7668507442130015,9.999999999999787,40.000000000000036,49.99999999999982,1.4538184012100368,6.654181758678449
015912cc-d79f-4060-bb89-7d45aa718f39,13.6,False,13.37,13.42,13.6,0.23000000000000043,0.17999999999999972,0.0,1.6037777504673765,3.664054130771942,3.734477605803052,50.00000000000071,230.00000000000043,179.99999999999972,2.0602763803045656,2.130699855335676
0159b1d5-ab04-4e13-a4a5-f635cce4d774,8.465625,False,8.46,8.46,8.465625,0.005624999999998437,0.005624999999998437,0.0,14.763423931122976,14.763423931122976,14.763423931122976,0.0,5.624999999998437,5.624999999998437,0.0,0.0
0159c44d-da85-44b2-937a-db2874fea22d,4.76,True,4.59,4.57,4.76,0.16999999999999993,0.1899999999999995,0.0,9.612988209266195,12.344193413062301,-33.532269707237035,19.999999999999574,169.99999999999994,189.9999999999995,2.7312052037961063,43.145257916503226
0159ca32-b6a2-47a9-b0fd-8a2e3578574e,10.32,False,10.01,10.0,10.2,0.3100000000000005,0.3200000000000003,0.120000000000001,1.583776435118877,1.979261286118444,-22.594685719467297,9.999999999999787,189.9999999999995,199.9999999999993,0.395484850999567,24.178462154586175
0159caa1-394c-4d6c-a1cb-8157cfecb322,11.8,True,11.58,11.61,11.8,0.22000000000000064,0.19000000000000128,0.0,-9.788384025986995,-9.037195917750493,-11.56750901965952,29.99999999999936,220.00000000000063,190.00000000000128,0.7511881082365015,1.779124993672525
0159e112-8578-4b91-a6ab-3562d85d3ff8,3.04,False,2.92,2.95,3.0,0.1200000000000001,0.08999999999999986,0.040000000000000036,19.47019532258664,20.573364042069787,18.324842584084546,30.00000000000025,80.00000000000007,49.99999999999982,1.103168719483147,1.145352738502094
015a138c-2716-45af-b004-02bef88f473b,5.12,False,4.95,4.96,5.1,0.16999999999999993,0.16000000000000014,0.020000000000000462,-1.5469757928775931,-2.52668438502086,-11.311030351775425,9.999999999999787,149.99999999999946,139.9999999999997,0.9797085921432669,9.764054558897833
015a1be0-1e3f-4732-8187-b0911e69c979,3.96,False,3.79,3.76,3.96,0.16999999999999993,0.20000000000000018,0.0,-15.576699106375294,-8.892341574889327,-37.6162669959982,30.00000000000025,169.99999999999994,200.00000000000017,6.684357531485967,22.03956788962291
015a5854-ed31-4cd8-82a8-ce23ed31b711,5.72,True,5.46,5.45,5.6,0.2599999999999998,0.2699999999999996,0.1200000000000001,-2.596190205409067,-0.0725286091630376,-24.150080765828008,9.999999999999787,139.9999999999997,149.99999999999946,2.5236615962460296,21.553890560418942
015a5f28-cfd9-441c-b0a4-2a9ff0fa0e34,7.2,False,6.96,6.96,7.1,0.2400000000000002,0.2400000000000002,0.10000000000000053,-1.748155293939542,-1.748155293939542,-17.090272372450784,0.0,139.9999999999997,139.9999999999997,0.0,15.342117078511242
015a5f5c-d3e6-4451-aa69-ab26fba78f19,13.8879375,True,12.81,12.86,13.0,1.077937499999999,1.0279375000000002,0.8879374999999996,8.844032438674766,2.6991824259505828,-11.149280424790112,49.999999999998934,189.9999999999995,140.00000000000057,6.144850012724183,19.99331286346488
015a737d-bcc9-4ca3-810b-df2722bfe288,4.28,True,3.93,3.94,4.1,0.3500000000000001,0.3400000000000003,0.1800000000000006,-1.204834127676092,-1.6290181303829572,-10.68064277284563,9.999999999999787,169.9999999999995,159.9999999999997,0.42418400270686507,9.475808645169538
015a7538-81e1-4f6c-8813-ec90263e7eb6,3.036,False,3.02,3.03,3.0,0.016000000000000014,0.006000000000000227,0.03600000000000003,-8.271336928174875,-8.266119866435021,-8.62385881231771,9.999999999999787,20.000000000000018,29.999999999999805,0.005217061739854145,0.3525218841428348
015a9dcb-74fc-497f-9d09-c602d6490357,9.32,True,9.08,9.13,9.3,0.2400000000000002,0.1899999999999995,0.019999999999999574,-6.941684832875622,-10.733146700806259,-17.310842795085932,50.00000000000071,220.00000000000063,169.99999999999994,3.7914618679306367,10.36915796221031
015acbd4-dcc0-4931-8cac-34be1fc2f3ce,12.5458125,True,11.82,11.71,11.9,0.7258125,0.8358124999999994,0.6458124999999999,-8.786561291649639,-13.230508833203723,-22.29961625656281,109.99999999999943,80.00000000000007,189.9999999999995,4.443947541554085,13.513054964913172
015ad0e8-6980-4318-b826-acccdbbfb073,3.64,True,3.33,3.35,3.5,0.31000000000000005,0.29000000000000004,0.14000000000000012,2.654527598643762,-0.43824360380353033,-17.267278132496994,20.000000000000018,169.99999999999994,149.99999999999991,3.092771202447292,19.921805731140758
015ad6ba-aa68-4120-8d9e-3104b82d282c,11.77175,True,10.59,11.17,11.0,1.181750000000001,0.6017500000000009,0.7717500000000008,-6.060037164127128,-7.020210302771704,-10.122953709295158,580.0000000000001,410.0000000000001,169.99999999999994,0.960173138644576,4.06291654516803
015ba13a-e898-43d2-8a81-9f9b3ec904e6,9.106125,False,8.12,7.9,8.1,0.9861250000000013,1.2061250000000001,1.0061250000000008,-25.853268095137615,4.964336176424027,-25.23879751273207,219.99999999999886,19.999999999999574,199.9999999999993,30.817604271561642,0.614470582405545
015bd200-30ad-43db-9c9e-8bb8a13f0f07,11.1159375,False,10.15,10.12,10.3,0.965937499999999,0.9959375000000001,0.8159374999999986,30.40444085371653,35.77739752567857,-10.069062426816425,30.000000000001137,150.00000000000034,180.00000000000148,5.372956671962044,40.47350328053295
015be709-080c-4b6c-b59a-c6f65980dd7c,16.72,False,16.6,16.59,16.7,0.11999999999999744,0.129999999999999,0.019999999999999574,32.28481826587648,30.178781420530804,25.57355006711725,10.000000000001563,99.99999999999787,109.99999999999943,2.1060368453456775,6.711268198759232
015be8c8-f974-41f6-b4dd-b8e1232a64cd,9.72,False,9.58,9.57,9.7,0.14000000000000057,0.15000000000000036,0.02000000000000135,-2.0127340282335586,-2.01644588197188,-15.12087841178348,9.999999999999787,119.99999999999922,129.999999999999,0.003711853738321391,13.10814438354992
015c3eef-a234-4a91-b521-7ec739b4e9cb,5.04,False,4.09,4.09,4.3,0.9500000000000002,0.9500000000000002,0.7400000000000002,12.818732403292483,12.818732403292483,-8.051970052524716,0.0,209.99999999999997,209.99999999999997,0.0,20.8707024558172
015c59cc-f2cc-4354-8d31-0dea39c029de,5.16,False,4.99,5.0,5.16,0.16999999999999993,0.16000000000000014,0.0,29.043882717694668,28.31716017259296,4.441217411376726,9.999999999999787,169.99999999999994,160.00000000000014,0.7267225451017083,24.60266530631794
015c9922-d677-40ab-9746-e321366847ae,3.4,True,3.14,3.03,3.3,0.2599999999999998,0.3700000000000001,0.10000000000000009,-13.680927552104903,-12.820192526993392,-21.81508235231556,110.00000000000031,159.9999999999997,270.0,0.8607350251115111,8.134154800210657
015d029c-c48f-4fbd-b380-a9bd4330f087,12.2255625,False,11.16,11.18,11.3,1.0655625000000004,1.0455625000000008,0.9255624999999998,-8.276386301532744,-9.950911719644944,-18.153085670293443,19.999999999999574,140.00000000000057,120.000000000001,1.6745254181122,9.876699368760699
015d3187-a02c-4fbd-ac60-c1f22f8ade7c,8.2,True,7.98,7.99,8.2,0.21999999999999886,0.20999999999999908,0.0,-11.894665641984618,-11.842691732549923,-27.251317063666555,9.999999999999787,219.99999999999886,209.9999999999991,0.05197390943469493,15.356651421681937
015dda2a-c8c5-476e-a099-3bdafd627d48,8.2,True,7.95,7.97,8.2,0.2499999999999991,0.22999999999999954,0.0,13.611636162359616,12.632978538197706,-10.539243878079647,19.999999999999574,249.99999999999912,229.99999999999955,0.9786576241619098,24.15088004043926
015e354b-4f3c-429b-bf83-47ddfbf2ef20,11.44,False,11.23,11.23,11.4,0.20999999999999908,0.20999999999999908,0.03999999999999915,6.382752792322858,6.382752792322858,-18.79724300942167,0.0,169.99999999999994,169.99999999999994,0.0,25.17999580174453
015e43dd-0150-4079-92de-69a4b1321f80,13.356,True,12.38,12.33,12.5,0.9759999999999991,1.0259999999999998,0.8559999999999999,-1.3623077556986385,9.286580637852424,-22.159155921736083,50.00000000000071,119.99999999999922,169.99999999999994,10.648888393551063,20.796848166037446
015e5d7c-9c6a-4046-83fc-a82830e931ae,3.72,False,3.5,3.5,3.7,0.2200000000000002,0.2200000000000002,0.020000000000000018,-6.725370023857393,-6.725370023857393,-26.662631247580997,0.0,200.00000000000017,200.00000000000017,0.0,19.937261223723603
015e8d45-45bf-46de-81bf-9e5edd4fb1f9,12.2,True,11.97,11.96,12.1,0.22999999999999865,0.23999999999999844,0.09999999999999964,1.0769925970079512,2.9098588680207795,-15.793193848242861,9.999999999999787,129.999999999999,139.9999999999988,1.8328662710128283,16.870186445250813
015e8e16-31e8-4b6e-877e-27057e4c9703,13.8,False,13.55,13.54,13.7,0.25,0.26000000000000156,0.10000000000000142,7.2942029500883265,6.1764244874965994,1.875950879389717,10.000000000001563,149.99999999999858,160.00000000000014,1.117778462591727,5.4182520706986095
015e9687-c4b2-4b1c-8320-2d5351d42a14,13.6010625,False,12.62,12.61,12.7,0.9810625000000002,0.9910625,0.9010625000000001,4.891280576387123,7.097091588157487,-7.206991852753074,9.999999999999787,80.00000000000007,89.99999999999986,2.205811011770364,12.098272429140197
015e9fb0-b038-4cfc-a46e-f8d0933bdcbd,4.36,True,4.36,4.36,4.36,0.0,0.0,0.0,-29.581303417092496,-29.581303417092496,-29.581303417092496,0.0,0.0,0.0,0.0,0.0
015eb6d7-db49-4cbe-96ca-3d9eb156eab3,7.96,True,7.28,7.57,7.96,0.6799999999999997,0.3899999999999997,0.0,0.22448327003971555,1.0348992922588196,-8.408337643622778,290.00000000000006,679.9999999999998,389.99999999999966,0.810416022219104,8.632820913662494
015ed2b2-1588-426b-858e-2d922b4309e5,11.88,False,11.68,11.68,11.88,0.20000000000000107,0.20000000000000107,0.0,-8.588876796449158,-8.588876796449158,-25.294297686550784,0.0,200.00000000000108,200.00000000000108,0.0,16.705420890101628
015ee4be-ed6d-4419-8381-1181b19711c1,3.3,True,3.19,3.18,3.3,0.10999999999999988,0.11999999999999966,0.0,3.2637379112532683,3.4969420191432223,-6.963376053558513,9.999999999999787,109.99999999999987,119.99999999999966,0.23320410788995405,10.227113964811782
015ee9a8-e261-41e0-8fec-9b4c9c573ee0,8.32,True,8.01,8.1,8.3,0.3100000000000005,0.22000000000000064,0.019999999999999574,-0.3380503834994919,-5.508334084867938,-9.359817812759673,89.99999999999986,290.0000000000009,200.00000000000108,5.170283701368446,9.02176742926018
015f1e32-b366-43a7-a685-0d23f7e20bf9,7.96,True,7.7,7.7,7.8,0.2599999999999998,0.2599999999999998,0.16000000000000014,-5.227938169369395,-5.227938169369395,-17.19512266271256,0.0,99.99999999999964,99.99999999999964,0.0,11.967184493343165
015f40e3-ea99-434a-ab90-28053b22e9aa,4.52,True,4.03,4.09,4.3,0.4899999999999993,0.4299999999999997,0.21999999999999975,-0.16903264938156978,-1.1354318884270245,-5.6593402102719885,59.99999999999961,269.99999999999955,209.99999999999997,0.9663992390454547,5.490307560890419
015fa3df-285a-430e-aaa8-a9296da18ca9,8.2,True,7.73,7.97,8.2,0.46999999999999886,0.22999999999999954,0.0,-3.2031349111033856,-12.120404418429874,-13.14914674931095,239.99999999999932,469.99999999999886,229.99999999999955,8.91726950732649,9.946011838207564
015fd680-ef0e-44f8-a2b3-5cfaa7c79ec5,7.52,False,7.0,7.0,7.1,0.5199999999999996,0.5199999999999996,0.41999999999999993,8.21758787369547,8.21758787369547,0.8149980612806083,0.0,99.99999999999964,99.99999999999964,0.0,7.4025898124148615
01600f8d-3c7e-4537-b2ea-798f5fd292ec,16.0,False,15.16,14.73,14.8,0.8399999999999999,1.2699999999999996,1.1999999999999993,-34.16239147152925,3.574478805933043,-1.5139415654319475,429.9999999999997,359.99999999999943,70.00000000000028,37.73687027746229,32.6484499060973
0160bab2-aaac-44a2-8a9a-d6386ef877a9,11.122125,False,10.19,10.11,10.3,0.932125000000001,1.012125000000001,0.8221249999999998,-3.663308561854918,4.366916648718096,-16.094913841474174,80.00000000000007,110.00000000000121,190.00000000000128,8.030225210573015,12.431605279619255
0160c0d2-7f46-41cf-99ab-c5b0f598871d,4.88,False,4.62,4.64,4.88,0.2599999999999998,0.2400000000000002,0.0,-9.360990132158,-8.854058503965756,-14.412044896174134,19.999999999999574,259.9999999999998,240.00000000000023,0.5069316281922429,5.0510547640161345
0160c1b3-7490-4f5d-9986-5c547763b935,13.48,True,13.31,13.32,13.48,0.16999999999999993,0.16000000000000014,0.0,7.689171613894295,6.968224439359919,-16.393608598703537,9.999999999999787,169.99999999999994,160.00000000000014,0.7209471745343761,24.082780212597832
0160c1ce-8a3a-4fc3-a2c9-356a4a587ae3,12.18925,False,11.18,11.61,11.5,1.0092499999999998,0.57925,0.6892499999999995,-13.123034511115174,-31.71562559519939,-33.28529022652257,429.9999999999997,320.0000000000003,109.99999999999943,18.59259108408422,20.162255715407397
0160e27a-6118-405e-b297-905ef21245d1,9.36,False,9.14,9.33,9.36,0.21999999999999886,0.02999999999999936,0.0,-9.75924313700193,-9.258902870227157,-6.947992179306333,189.9999999999995,219.99999999999886,29.99999999999936,0.5003402667747725,2.811250957695597
