id,duration_s,dc_offset,peak_amplitude,rms,clipping_frac,reasons
0151de2b-0e25-4622-b924-3fd7c1af8a7b,4.48,-0.0003,0.9844,0.10442,0.0,
015296ee-aea1-440b-a5c3-afc027a58e7f,8.36,-0.0004,0.9593,0.07957,0.0,
0152e7fa-685d-4d40-a72d-b3c91adc51c3,11.56,-0.0001,1.0,0.14277,1e-05,
01532746-3301-4ab7-ae2d-451560edf180,10.12,-0.0001,0.7558,0.11721,0.0,
0153815d-5daa-4461-adc2-e018fda0945c,6.57,-0.0001,0.9937,0.10999,0.0,
01539756-4fb8-4f47-b101-4127447b9da8,8.61,0.0,0.85,0.12063,0.0,
0153be9a-9c71-473d-be9b-c1a1c2ab98ce,8.32,-0.0002,0.7458,0.10611,0.0,
0153ff27-6f0a-4d15-b103-fe842afae14e,7.76,-0.0001,0.8528,0.10588,0.0,
01542ee6-b127-4507-b8bd-21d14a9388e5,8.44,-0.0004,1.0,0.1584,2e-05,
01545b45-1732-4eae-976c-ab9cd923514c,5.56,-0.0003,0.8846,0.10315,0.0,
0155397f-abc3-4ea4-bb53-2ce79dda218b,8.76,-0.0005,0.9684,0.16565,0.0,
01559dc7-1737-47bd-b37c-effbfbe9be26,10.24,-0.0003,1.0,0.15921,2e-05,
0156cecf-5339-4921-b332-24e8c4f3d06b,9.36,-0.0004,1.0,0.14791,5e-05,
01572322-4394-4048-95f8-706b29550b98,4.28,0.0001,0.5342,0.06838,0.0,
01572c81-3e9c-4f1f-a75f-3914ff762686,9.52,-0.0001,0.9007,0.14248,0.0,
01576515-a019-4106-8588-2270e0d5632a,9.04,-0.0001,0.6414,0.05941,0.0,
01576f44-400b-4f0b-ad50-f8466808a9c7,6.7,0.006,1.0,0.11179,1e-05,
0157b0b1-5de3-4fdb-b353-0979fccf2bab,3.36,-0.0005,1.0,0.16532,2e-05,
01580a61-acf8-412e-a85e-1e1479f19bac,3.52,-0.0006,1.0,0.11413,2e-05,
01580eae-581c-4d27-b4e1-24bc9a02a7c2,3.32,-0.0002,0.6989,0.10107,0.0,
01583c2d-7d21-40e6-93ec-9463a0fdfc9e,9.12,-0.0002,0.937,0.13811,0.0,
0158aa13-b825-4ea0-bbd7-59bf72b07f46,6.32,-0.0,0.8095,0.10044,0.0,
0158eab7-83ea-4dc4-b0bf-3b9649021dc0,6.0,0.0001,0.9251,0.1228,0.0,
015912cc-d79f-4060-bb89-7d45aa718f39,13.6,-0.0001,1.0,0.10801,0.0,
0159b1d5-ab04-4e13-a4a5-f635cce4d774,8.47,-0.0,0.9922,0.10023,0.0,
0159c44d-da85-44b2-937a-db2874fea22d,4.76,-0.0001,0.8692,0.11439,0.0,
0159ca32-b6a2-47a9-b0fd-8a2e3578574e,10.32,-0.0002,0.9991,0.13459,1e-05,
0159caa1-394c-4d6c-a1cb-8157cfecb322,11.8,-0.0,0.6601,0.07553,0.0,
0159e112-8578-4b91-a6ab-3562d85d3ff8,3.04,-0.0002,1.0,0.15919,2e-05,
015a138c-2716-45af-b004-02bef88f473b,5.12,-0.0,1.0,0.1523,1e-05,
015a1be0-1e3f-4732-8187-b0911e69c979,3.96,-0.0001,0.9702,0.15128,0.0,
015a5854-ed31-4cd8-82a8-ce23ed31b711,5.72,-0.0003,0.9702,0.1402,0.0,
015a5f28-cfd9-441c-b0a4-2a9ff0fa0e34,7.2,-0.0011,1.0,0.17501,1e-05,
015a5f5c-d3e6-4451-aa69-ab26fba78f19,13.89,0.0,0.8696,0.13316,0.0,
015a737d-bcc9-4ca3-810b-df2722bfe288,4.28,-0.0001,0.6886,0.08916,0.0,
015a7538-81e1-4f6c-8813-ec90263e7eb6,3.04,-0.0001,0.3153,0.03358,0.0,
015a9dcb-74fc-497f-9d09-c602d6490357,9.32,-0.0002,1.0,0.12537,1e-05,
015acbd4-dcc0-4931-8cac-34be1fc2f3ce,12.55,0.0,0.8417,0.1075,0.0,
015ad0e8-6980-4318-b826-acccdbbfb073,3.64,-0.0,0.5962,0.07713,0.0,
015ad6ba-aa68-4120-8d9e-3104b82d282c,11.77,-0.0,0.881,0.1383,0.0,
015ba13a-e898-43d2-8a81-9f9b3ec904e6,9.11,-0.0,0.8473,0.12367,0.0,
015bd200-30ad-43db-9c9e-8bb8a13f0f07,11.12,-0.0,0.8417,0.14464,0.0,
015be709-080c-4b6c-b59a-c6f65980dd7c,16.72,-0.0001,1.0,0.11708,1e-05,
015be8c8-f974-41f6-b4dd-b8e1232a64cd,9.72,-0.0002,0.9131,0.09108,0.0,
015c3eef-a234-4a91-b521-7ec739b4e9cb,5.04,-0.0002,0.7264,0.09648,0.0,
015c59cc-f2cc-4354-8d31-0dea39c029de,5.16,-0.0005,1.0,0.17788,1e-05,
015c9922-d677-40ab-9746-e321366847ae,3.4,-0.0001,0.9854,0.10169,0.0,
015d029c-c48f-4fbd-b380-a9bd4330f087,12.23,-0.0,0.8682,0.14834,0.0,
015d3187-a02c-4fbd-ac60-c1f22f8ade7c,8.2,-0.0001,0.8866,0.1311,0.0,
015dda2a-c8c5-476e-a099-3bdafd627d48,8.2,-0.0003,0.9781,0.11099,0.0,
015e354b-4f3c-429b-bf83-47ddfbf2ef20,11.44,-0.0002,0.9673,0.11017,0.0,
015e43dd-0150-4079-92de-69a4b1321f80,13.36,-0.0,0.8547,0.14681,0.0,
015e5d7c-9c6a-4046-83fc-a82830e931ae,3.72,-0.0002,0.828,0.14401,0.0,
015e8d45-45bf-46de-81bf-9e5edd4fb1f9,12.2,-0.0001,0.5759,0.0742,0.0,
015e8e16-31e8-4b6e-877e-27057e4c9703,13.8,-0.0001,0.6858,0.07509,0.0,
015e9687-c4b2-4b1c-8320-2d5351d42a14,13.6,-0.0,0.8463,0.14707,0.0,
015e9fb0-b038-4cfc-a46e-f8d0933bdcbd,4.36,-0.0002,0.9869,0.13611,0.0,
015eb6d7-db49-4cbe-96ca-3d9eb156eab3,7.96,-0.0004,0.8683,0.1365,0.0,
015ed2b2-1588-426b-858e-2d922b4309e5,11.88,0.0001,1.0,0.12021,1e-05,
015ee4be-ed6d-4419-8381-1181b19711c1,3.3,-0.0,0.8472,0.15856,0.0,
015ee9a8-e261-41e0-8fec-9b4c9c573ee0,8.32,-0.0003,0.9225,0.1041,0.0,
015f1e32-b366-43a7-a685-0d23f7e20bf9,7.96,-0.0,0.8132,0.12349,0.0,
015f40e3-ea99-434a-ab90-28053b22e9aa,4.52,-0.0001,0.4524,0.07717,0.0,
015fa3df-285a-430e-aaa8-a9296da18ca9,8.2,-0.0003,0.4468,0.05373,0.0,
015fd680-ef0e-44f8-a2b3-5cfaa7c79ec5,7.52,-0.0002,1.0,0.1404,1e-05,
01600f8d-3c7e-4537-b2ea-798f5fd292ec,16.0,0.0,0.8479,0.14018,0.0,
0160bab2-aaac-44a2-8a9a-d6386ef877a9,11.12,-0.0,0.8423,0.12011,0.0,
0160c0d2-7f46-41cf-99ab-c5b0f598871d,4.88,-0.0002,0.9197,0.10774,0.0,
0160c1b3-7490-4f5d-9986-5c547763b935,13.48,-0.0001,0.9665,0.13101,0.0,
0160c1ce-8a3a-4fc3-a2c9-356a4a587ae3,12.19,0.0,0.8647,0.144,0.0,
0160e27a-6118-405e-b297-905ef21245d1,9.36,-0.0002,1.0,0.13917,1e-05,
01614610-c9ba-492b-a9b2-fb0f0a6bfbb4,5.77,-0.0,1.0,0.11421,1e-05,
016170ba-bdc5-4849-b2af-34a5481c7619,8.6,-0.0003,0.9077,0.11411,0.0,
0161858b-85ee-46cb-8c3a-8e2ba60c6708,15.14,-0.0,0.8642,0.12269,0.0,
0161c5f5-a064-42be-9218-7141c7940720,7.08,-0.0002,0.638,0.084,0.0,
0161ea6d-4f02-4f78-9c3e-7822351dc5ab,7.24,-0.0002,1.0,0.13324,1e-05,
0161f6eb-20e7-46ed-b564-84c0342265dd,13.66,0.0005,0.8546,0.13852,0.0,
0161fa56-988a-49d0-bd3f-73dedd7188ce,10.92,-0.0004,1.0,0.19164,1e-05,
016262f5-86c1-48b8-9e85-9047da60e79a,9.04,-0.0001,0.8908,0.10646,0.0,
01626b16-bb1d-40c7-a557-65b38cc1fe5a,12.56,-0.0013,0.8759,0.11308,0.0,
0162ef53-89d9-4f22-96fe-8b5087b6c377,7.92,-0.0004,0.9997,0.12314,1e-05,
0162fd53-67de-4d0e-9d55-b40dcd670810,6.49,-0.0001,0.9969,0.12813,0.0,
016353d1-67a6-4eb2-a4ff-acd320b46c2f,7.72,-0.0005,1.0,0.11789,1e-05,
01639d57-5319-4e14-9e42-8e334197c9c6,5.08,-0.0003,0.9089,0.0934,0.0,
0163aa22-4636-4796-8b13-8675008dcba2,5.72,-0.0004,0.5655,0.08267,0.0,
0163b369-1513-4f4f-aa20-07d7b102bfc8,9.56,-0.0003,1.0,0.14953,3e-05,
0163c124-47cc-4d71-8e62-da4a7369ab1f,4.64,-0.0004,0.8461,0.10112,0.0,
0163f65f-b577-4689-863c-b94a659903e2,11.37,-0.0,0.8528,0.1401,0.0,
01640a6a-6bf7-4c7d-a029-1c9fbfaa462e,13.24,0.0001,1.0,0.16609,0.0,
0164528f-6c02-4e06-92b6-5605e3c9cc7c,14.29,-0.0,0.8432,0.14084,0.0,
01645fd5-c912-4259-824c-55ead74e96e9,10.68,-0.0003,1.0,0.18708,1e-05,
01652400-d4b2-429f-8edc-870bc02b36bb,12.64,-0.0002,0.9221,0.08438,0.0,
01653009-5774-44e0-96a8-7814408ce0ba,6.76,-0.0001,0.9472,0.10851,0.0,
0165b827-06ec-40f3-abba-2efe950e560b,13.76,-0.0,0.8496,0.13754,0.0,
0165d6a7-7c1f-40d2-b484-b9187aace584,5.68,-0.0002,0.9496,0.11851,0.0,
016648a6-b335-4b4c-a37b-61474e0860c2,8.74,-0.0,0.8505,0.11317,0.0,
0166f683-de9d-4d9b-8310-d45de56c83f1,11.96,0.0003,0.9612,0.13698,0.0,
01670839-810e-45db-b770-64208c683eb9,5.4,-0.0001,0.6546,0.08425,0.0,
01672898-f191-40c5-87d9-88bd6a89246c,3.78,-0.0005,1.0,0.13187,2e-05,
01672901-a715-4afa-b166-edf970d71761,7.04,-0.0001,0.7918,0.13959,0.0,
01674e3b-175a-4887-aa81-8bfe5fd6261e,2.8,-0.0002,0.8494,0.12152,0.0,
01675018-d423-47ec-a5a4-1d001e4fc5fb,8.52,-0.0003,0.7804,0.1167,0.0,
0167b477-4403-48c0-91db-328eefd1de65,4.56,-0.0,0.7893,0.09699,0.0,
0167ca2d-5b36-43e9-a233-d12c88f4dd13,4.08,-0.0003,0.4258,0.07216,0.0,
0167ed34-40df-43fc-bc06-f4e40f7d1efb,3.0,-0.0001,1.0,0.11702,2e-05,
016883c7-47aa-4893-8a9c-f9a6ed3d340b,7.96,-0.0002,1.0,0.14095,4e-05,
0168d6da-6194-4ef3-aecd-a8980c787efd,12.3,0.0,0.8447,0.11173,0.0,
0168f0c3-a7c9-4147-a3f8-1e9e78b73add,10.0,-0.0009,1.0,0.17297,1e-05,
0169342b-e6bd-4690-a7cd-0fc3868f2ae9,12.64,0.0002,1.0,0.17061,0.0,
01694419-12ac-4449-b1dd-ca55ae1d1ac8,11.32,-0.0002,0.8891,0.15335,0.0,
01694a97-5fd8-4002-9c53-23d2b4916460,4.72,-0.0,0.4923,0.05761,0.0,
0169906a-b6dd-4bde-9ee6-f721a0411a27,6.32,-0.0006,1.0,0.15366,5e-05,
0169c709-1c85-4bd7-bf30-2ad9c3949464,3.12,-0.0,0.2426,0.03579,0.0,
016a1b31-fe20-43a3-ad80-89e99a450d1d,3.48,-0.0003,0.9639,0.14552,0.0,
016a2497-fbc0-4f95-9f1b-5a82c8afecef,5.44,-0.0001,0.6893,0.07745,0.0,
016a721c-d144-4947-8098-8fc41f929450,7.68,-0.0001,0.8629,0.12208,0.0,
016a76b1-b79e-424f-a2bd-fcc80f0b9872,7.44,-0.0002,0.7939,0.10917,0.0,
016a7cf0-a504-43f2-b61e-7d7fbd89279c,7.32,-0.0006,0.6419,0.06987,0.0,
016b37dc-3d47-4209-a6f7-e149c92969fd,3.12,-0.0001,0.8671,0.1573,0.0,
016b40eb-b34e-44d0-bf6d-41927bb383e9,6.16,-0.0002,0.7705,0.09193,0.0,
016b770b-bfbf-4230-895b-c87627f0ea42,12.17,-0.0,0.8423,0.13905,0.0,
016bc00e-c801-4dd3-a25f-d04efd795a85,13.23,0.0,0.8416,0.13077,0.0,
016bda96-a552-46ae-b123-a1fd5450c63a,6.72,-0.0006,1.0,0.14611,1e-05,
016c0849-982c-4357-810b-6c4140f5bdad,7.94,-0.0005,1.0,0.1611,1e-05,
016c1cec-0f85-4636-9d0a-32f5465e07c9,4.36,-0.0001,0.7418,0.09479,0.0,
016c5fc6-01e1-4c8c-9281-e4e0c3f30119,8.08,-0.0001,0.8003,0.0912,0.0,
016c70e1-6bf2-4a88-9ab1-7082fab8bc8a,7.88,-0.0005,0.4935,0.0604,0.0,
016c854f-c0c1-4ec8-bd48-a6afa026e15d,6.56,0.0035,1.0,0.15466,1e-05,
016cc041-24f0-4e40-a3d6-5b28631d0e00,5.55,-0.0001,0.9999,0.1362,1e-05,
016d67f2-5afd-4ba8-b8a2-12585cd82896,6.56,-0.0,0.9933,0.06655,0.0,
016de886-d085-44a1-857a-c3d556e32f60,4.96,-0.0002,0.7687,0.09964,0.0,
016dfe8e-5a81-4b51-a3d8-df97fd13ec66,0.36,0.0005,0.6141,0.20336,0.0,duration_outlier
016e117f-ab44-48a9-aba8-25ca4bd23d0f,6.96,-0.0001,0.5784,0.07891,0.0,
016e7c5c-e231-427a-8790-74f6bcf82bd4,6.76,0.0001,0.631,0.09872,0.0,
016ecc72-8c81-4bdc-b695-527d0df87d49,6.12,-0.0001,0.7113,0.11874,0.0,
016edbcd-bcb3-48de-bb83-72bc3531c02e,6.48,-0.0003,0.4917,0.06792,0.0,
016f636a-a942-4cf1-955b-7b6eecd04a98,6.12,-0.0001,1.0,0.13203,1e-05,
016f6db1-6273-4043-bea1-ba61becd61a1,10.28,-0.0001,0.9771,0.09262,0.0,
01703ae5-0e53-41b3-9ffc-ad17b579f39f,4.0,-0.0006,0.7927,0.13697,0.0,
017100f5-234f-47eb-aba0-0f3cd0f861ea,5.0,-0.0011,1.0,0.11723,1e-05,
0171164e-e9c0-415e-94e4-e9f0b0bcf44f,6.08,-0.0003,0.8146,0.11315,0.0,
01714f4f-d9a9-4739-b356-7a7f8f472b26,6.8,-0.0008,0.9926,0.21088,0.0,
0171906c-45eb-44d7-a327-f9e168a12710,5.04,-0.0001,0.8876,0.12409,0.0,
0171f57b-8817-45a5-b930-a021dde92674,4.06,0.0047,0.9848,0.12965,0.0,
01724bd3-eeb8-4bb0-af70-3e195d22f0de,9.24,-0.0007,0.8197,0.14789,0.0,
0172caa3-0881-4ef8-bcae-e9b455a4fadc,11.04,-0.0002,0.9355,0.11316,0.0,
0173469f-1a55-4072-8887-2c1db6a3822b,6.24,-0.0001,0.6867,0.0774,0.0,
01735fbe-91e0-45c2-b5c4-3997bef8faba,3.96,-0.0004,0.8585,0.11736,0.0,
01736bde-7e73-4707-ae33-2e7b8946e5f7,5.32,-0.0003,0.8082,0.09483,0.0,
0173a892-a52b-4e00-8a62-1764a96cd9d7,5.4,0.0,1.0,0.14397,1e-05,
0173c3d3-7dac-4455-97db-f323abe3c67f,15.32,-0.0001,1.0,0.07603,0.0,
0173c7b1-81f3-41ba-afae-77c1ba3f5219,9.0,-0.0006,0.9017,0.15593,0.0,
01741f0f-d84a-463b-ae8d-e51724854e7e,4.76,-0.0,0.7702,0.09219,0.0,
01746061-f6bb-42c1-b5e4-2191ad59662c,7.76,-0.0002,0.5775,0.08425,0.0,
017475f9-3f2c-423d-90e9-8af35abd3f9d,3.32,-0.0002,0.9648,0.16543,0.0,
0174d021-a986-4a86-ac9a-3d83f63c0aa8,11.52,-0.0004,0.8656,0.118,0.0,
0174ff5d-eb57-4a65-9c11-fac2fc0e18fc,8.83,-0.0,0.8367,0.10772,0.0,
017545ce-3768-4ad0-bc3c-a1a6988447e4,14.96,-0.0002,0.9145,0.12559,0.0,
017547e7-4011-4333-ae5c-755ea3753313,5.52,0.0001,0.998,0.12853,0.0,
01754895-639c-47ac-a0f9-d9fada29b53a,7.16,-0.0001,0.826,0.10309,0.0,
01754c43-6fc6-4c95-93b4-5529c169d7ff,9.52,-0.0001,0.9914,0.13547,0.0,
01757017-7a2a-46c9-81fb-d4709d2fe766,3.96,-0.0002,0.8624,0.10855,0.0,
01757275-859f-4ed1-acac-d120509d0e11,3.37,-0.0,0.9985,0.08692,0.0,
01760dc3-9f5b-4e05-a0a6-d02043c155ee,9.24,-0.0001,0.8148,0.0948,0.0,
01761a51-6bdc-4a10-89c5-6c7eaf7a4f75,7.6,-0.0004,0.9106,0.13808,0.0,
01769661-2ad9-450f-8882-c13191606db6,6.16,-0.0002,0.9495,0.15151,0.0,
0177037d-4f26-4b70-95b5-2c27ca574f90,4.78,-0.0001,1.0,0.1639,1e-05,
0177570f-2c32-4889-814b-e8a020e1e2bf,8.84,0.0,0.8965,0.11041,0.0,
0177cbd9-d11b-4a26-9d32-41f6c311f92f,7.52,0.0001,1.0,0.14558,1e-05,
0177d5cb-b26c-44b5-a47e-d66652aec939,8.04,-0.0003,0.606,0.08338,0.0,
0177ddf6-623b-4c1a-940e-e19cab7adffc,5.84,-0.0002,0.8771,0.13098,0.0,
0177fb1a-a6ec-4adc-b2ed-ff7c807eb15b,5.68,0.0001,0.8124,0.09987,0.0,
0178af0b-e087-4475-b2f8-ce6ab0d09b8c,4.08,-0.0002,0.5538,0.07989,0.0,
01796fc6-92bb-40c6-8ec7-3e0726d14878,15.56,-0.0003,0.7364,0.09661,0.0,
01799831-60a9-4f69-a8c6-3c797210d207,4.08,-0.0001,0.762,0.09548,0.0,
0179c139-35e9-4f87-84e5-e7737fc7be30,8.2,-0.0003,0.9959,0.13939,0.0,
0179c369-58de-45f0-b09a-d47d3b8ed038,4.64,-0.0004,0.7075,0.11903,0.0,
017a524a-1895-425b-9f74-753547fcbb61,12.4,-0.0,0.8307,0.11834,0.0,
017a8c6d-3159-4541-a650-0fcc5d13d2f1,15.19,-0.0,0.8417,0.12862,0.0,
017ae50e-41bc-43b5-b3d4-1accf6cc1588,10.0,-0.0001,0.5461,0.07293,0.0,
017b144a-3555-4c2b-a20f-973d5db047a8,4.12,-0.0004,0.6561,0.10498,0.0,
017b5d66-ae2a-40b0-9a92-40e8ffefc6d7,9.36,-0.0002,0.7372,0.09356,0.0,
017b8530-7bbf-4733-a1db-5aa03e797d87,7.8,-0.0,0.5561,0.06111,0.0,
017ba230-0c4d-46e6-a7c8-4a812cbe7103,6.16,-0.0003,0.8921,0.09929,0.0,
017bfcad-d4a7-4f90-9e28-f0b2b455390f,7.84,-0.0003,0.7392,0.11789,0.0,
017c4030-a35a-48a1-9ba5-638ee03a246c,10.29,-0.0,0.8492,0.15153,0.0,
017c6b5c-e5e7-4a8e-a37a-c748d19ef7a3,5.84,-0.0004,0.6991,0.11082,0.0,
017c95c9-1d1d-4455-90c2-748ee5edf191,7.6,-0.0003,1.0,0.14384,2e-05,
017caf4f-f5a5-4da8-9246-1f04d9afcbf1,6.48,0.007,1.0,0.1327,1e-05,
017cbb65-af12-4c4a-ab99-0743b1e9c3b4,10.24,0.0001,1.0,0.1424,1e-05,
017ce973-dfbb-4f56-8529-9fcdc59eae07,5.52,-0.0005,0.4566,0.06093,0.0,
017d3ffd-dae4-49f1-a5b3-512d5ae56d69,13.04,-0.0001,0.8481,0.13192,0.0,
017d84ba-d544-4a13-ab3d-e60e682db1b4,8.84,-0.0,0.9858,0.12427,0.0,
017e3de9-91ed-48e3-88f6-ea5d10ab73cf,13.32,-0.0002,1.0,0.11573,0.0,
017e4d40-1664-46f3-bbf3-e5f0e30761df,8.16,-0.0001,0.9026,0.12983,0.0,
017e8451-2761-456c-b23f-4f023d7b7ca5,5.16,-0.0001,0.8225,0.10742,0.0,
017eac53-7c04-4868-9207-f7a1fb360d11,9.72,-0.0,0.8666,0.10597,0.0,
017edd08-d8ca-40a4-ad07-6b952f21097c,7.28,-0.0005,0.9388,0.11733,0.0,
017efb61-d59d-475a-b0e0-695177551186,12.48,-0.0003,0.977,0.11989,0.0,
017f294f-eaf4-4b1f-b0cf-fb380a4f3a30,2.52,-0.0001,0.8105,0.10955,0.0,
017fbcb5-0997-4cf9-be64-5484f7af65c0,6.44,-0.0001,0.9004,0.12315,0.0,
0180481b-3f62-4cbe-87cc-7229ec1e3598,5.84,-0.0003,0.7949,0.13433,0.0,
018095d3-77d9-4254-a599-4e3c1296d000,5.84,-0.0009,0.9858,0.16052,0.0,
0180c902-73c2-4ceb-9ab1-d9d4db70fe96,6.24,-0.0001,0.6164,0.08222,0.0,
0180eae4-844b-4f28-97a6-2bd9a7f8dfc7,5.76,0.0,0.7645,0.10581,0.0,
018116e3-78e7-4f00-9fdf-1128f4e1e7dc,4.26,-0.0001,0.8434,0.12138,0.0,
01811eaf-bd22-47d7-9ad3-da38482890aa,1.12,-0.0004,0.395,0.07356,0.0,
01813a65-a959-4da7-bedd-f46b64d1929f,8.08,0.0,1.0,0.1539,1e-05,
018192be-bc3c-43cb-bb5f-bcc9c9ea83a2,5.08,-0.0002,1.0,0.12829,2e-05,
0181cf8f-7e56-4c1c-9ae5-0e151d7837f5,6.78,0.0001,0.9924,0.1023,0.0,
018236ee-3d96-4512-87fd-10c57a2dacff,3.13,0.0059,0.9988,0.14428,0.0,
01825517-1b90-4d10-9616-782cebb34f7a,10.41,-0.0,0.8504,0.11677,0.0,
018279bb-b6ad-4692-b5ec-00ada8639b43,6.96,-0.0004,0.9974,0.17869,0.0,
0182a40d-50dd-449e-9791-cdefad17154a,6.2,-0.0002,0.6273,0.09436,0.0,
0182da8e-efce-4454-a001-1863a5dabac9,8.76,-0.0001,0.7181,0.11246,0.0,
01830f05-909d-40ae-a564-0b405fbc9935,14.43,-0.0,0.8456,0.10753,0.0,
01835b9b-80f7-4d19-9b4c-d6ce492880e2,6.23,-0.0,1.0,0.16173,1e-05,
0183be8c-a349-40e0-aacc-392666bc06f6,7.44,-0.0001,0.6497,0.09371,0.0,
018419f7-c764-48c9-94dc-4cd15f51e9a6,12.49,0.0,0.8721,0.12588,0.0,
0184314b-fb42-4c7d-85ad-9d17089cc4eb,2.68,-0.0,0.7065,0.09702,0.0,
0184b70b-b5bc-4404-be93-9bf957ae545f,4.2,-0.0003,0.9653,0.11605,0.0,
018520b0-7278-4fb8-9733-6d803c543f41,3.56,-0.0002,1.0,0.11628,2e-05,
01855669-0843-4a10-903a-c20af7421ad5,6.12,-0.0,0.9687,0.13339,0.0,
0185a88c-32b0-4584-98ef-a84668bed53b,5.44,-0.0,1.0,0.13485,1e-05,
01863047-83b2-479e-926f-518b3a489b64,6.16,-0.0003,1.0,0.1643,1e-05,
01871144-10f1-49c7-906c-cdb13c685311,2.84,-0.0002,0.8024,0.11999,0.0,
018765ee-e0e2-420d-9566-01aaa935555d,9.36,-0.0001,0.6223,0.09047,0.0,
01876c1e-c993-467d-ab38-1a5a57dab25f,13.86,-0.0,0.847,0.13187,0.0,
0187a64f-e89a-4070-876d-8abb0d8b08e8,6.6,-0.0004,0.9196,0.12103,0.0,
0187b7cb-2e7f-4d8b-9c82-d5fbee115b98,5.76,0.0001,0.6887,0.10572,0.0,
0187dc30-3a8e-4c95-9e20-020c0d1486eb,12.88,-0.0006,1.0,0.12156,0.0,
0187f27b-3541-4252-bbad-637008bf0273,9.48,-0.0001,0.8472,0.09117,0.0,
0187fe87-1692-4186-a90b-56fc2630458e,5.32,0.0,0.8766,0.10211,0.0,
01881f41-9aca-474e-ae0f-fff385b71e57,8.12,-0.0008,0.9235,0.15813,0.0,
0188b5a8-7966-4a90-9b5a-2aa6595670f2,7.08,-0.0002,0.7605,0.10608,0.0,
0188d14e-3480-49eb-92d6-bd14f486bc1d,5.44,-0.0001,0.6385,0.08945,0.0,
0188ddca-e7a4-496b-b06d-c3bbe0aad024,6.28,-0.0001,0.8759,0.10218,0.0,
0188e45a-5920-4668-8b73-6402ae50288c,15.6,0.0,0.8564,0.12324,0.0,
0188f735-05e6-4e59-83b3-406562160184,7.8,0.0001,1.0,0.15328,2e-05,
01897116-dd9a-42a7-a9f4-dec84aec0883,6.92,-0.0,0.9992,0.09417,1e-05,
018977af-827a-49df-9003-f08116696a36,6.28,0.0003,0.7201,0.09261,0.0,
01899f5e-e99d-41c7-9901-e6cac9b60522,14.58,-0.0,0.8463,0.11447,0.0,
0189fef1-37a5-454b-8a76-c572730086f6,14.56,-0.0004,0.9503,0.14931,0.0,
018a0c70-39ce-4d20-b63c-259ab6ca37b4,4.32,-0.0,0.9513,0.14775,0.0,
018a17f5-d419-4184-a9ad-114615029a3b,3.16,0.0001,0.7683,0.10789,0.0,
018a7d0a-107b-4130-abd2-82791ee0d85d,8.68,-0.0005,0.9656,0.11731,0.0,
018a8072-c60d-4a26-881f-fc381f1a81c2,7.48,-0.0002,0.6128,0.07476,0.0,
018a8409-70d7-4b20-96ce-93d1e18ea417,9.76,-0.0003,0.6407,0.08126,0.0,
018ad167-b21b-45ce-b279-3aec5ad7f8dc,3.42,-0.0,0.2929,0.03558,0.0,
018b06f8-0f8a-46c9-aa11-288a46a53d1e,4.76,-0.0006,0.7947,0.122,0.0,
018b27d1-ca16-4314-a799-3767d0a28cf8,5.04,-0.0,0.7354,0.09933,0.0,
018b35c0-598d-4efa-872f-4aeedc538ce4,11.28,-0.0001,0.8379,0.07838,0.0,
018b5783-9eae-48fd-b2c3-cb9fa61aa161,7.84,-0.0,0.9903,0.09328,0.0,
018b93d4-bb9c-4c0c-8433-ec4de4d722f3,5.96,0.0,0.8903,0.13949,0.0,
018ba493-d2f1-41dc-86fd-d2e15a921c89,11.12,-0.0005,0.8299,0.08562,0.0,
018bcd7a-e6a1-46bc-9d86-966bff96fb47,6.0,-0.0002,0.7554,0.10916,0.0,
018c086a-2431-48d4-bbc2-523a4b7fa4f1,8.52,-0.0003,0.4849,0.06693,0.0,
018c7114-3397-4a6d-ad51-a4247d956b41,7.44,-0.0001,0.9237,0.13783,0.0,
018c992b-cd2e-45db-ad03-fb0430d49553,9.83,-0.0001,0.8505,0.13167,0.0,
018cb3e1-2c07-404a-bcd4-0baf8ba94473,8.6,-0.0001,0.7599,0.11913,0.0,
018d6feb-a87c-45f0-b428-8fcaac78259c,5.32,0.0,0.8182,0.13365,0.0,
018d8392-0603-43c6-a01d-f3ead4ed9fa5,9.88,-0.0005,1.0,0.14253,1e-05,
018d8bf4-7e92-49d2-81de-5d97f78998c8,4.64,-0.0002,0.7377,0.0799,0.0,
018e8744-9d1c-457a-ace0-9ce0e54b7dc6,8.6,-0.0001,0.8593,0.17761,0.0,
018ebaa5-9789-4a1d-a948-a0ce74261d3a,10.5,-0.0001,0.9972,0.11923,0.0,
018efc35-8dde-4b60-8633-e9fa86d8468f,5.28,-0.0,0.881,0.15801,0.0,
018f4e7c-7935-46f4-83ec-7ac46696c524,3.33,-0.0001,0.9918,0.13249,0.0,
018fd3c4-8409-4ac2-b800-788b524be2d8,5.28,-0.0001,0.8511,0.13196,0.0,
019048aa-6015-452e-a78c-79e1c6dd6e0e,5.76,-0.0002,0.6844,0.07485,0.0,
0190b4f2-a2fd-4b11-8f1e-567989808493,10.36,-0.0002,0.7669,0.10309,0.0,
0190dfc0-48f3-48c0-8f7b-bbb3bd069a55,12.56,-0.0001,1.0,0.13911,1e-05,
01914f46-92eb-47fa-b2a4-acf9e92232df,13.08,-0.0004,0.8041,0.12525,0.0,
01916039-317a-42a4-8390-c6ac788c8c69,8.44,-0.0,0.8332,0.09255,0.0,
